caseid,linksrechts_parteien_1,linksrechts_parteien_2,linksrechts_parteien_3,linksrechts_parteien_4,linksrechts_parteien_5,linksrechts_parteien_6,linksrechts_selbst,erststimme_BTW21,zweitstimme_BTW21,coalition_1,coalition_2,coalition_3,coalition_4,coalition_5,coalition_6,coalition_7,coalition_8,coalition_9,klimawandel_parteien_1,klimawandel_parteien_2,klimawandel_parteien_3,klimawandel_parteien_4,klimawandel_parteien_5,klimawandel_parteien_6,klimawandel_parteien_7,klimawandel_selbst,immigration_parteien_1,immigration_parteien_2,immigration_parteien_3,immigration_parteien_4,immigration_parteien_5,immigration_parteien_6,immigration_parteien_7,immigration_selbst,corona_parteien,kandidateneinstufungen_1,kandidateneinstufungen_2,kandidateneinstufungen_3,kandidateneinstufungen_4,kandidateneinstufungen_5,kandidateneinstufungen_6,education_paul_recode,age,WestOst,hinc,Pos. of LINKE in Ranking,Pos. of GRUENE in Ranking,Pos. of SPD in Ranking,Pos. of CDU/CSU in Ranking,Pos. of FDP in Ranking,Pos. of AFD in Ranking
1958.0,5,5,5,5,5,5,5,DIE KANDIDATIN BZW. DEN KANDIDATEN DER FDP,AFD,1,1,1,1,5,3,1,1,1,977,977,977,4,1,977,4,4,4,4,1,7,1,7,7,7,-5,-2,0,-5,2,977,5,2,54.0,WEST,10,2,2,2,2,1,1
1966.0,1,1,1,1,1,1,6,DIE KANDIDATIN BZW. DEN KANDIDATEN DER AFD,AFD,1,1,1,1,1,4,1,1,1,7,7,7,7,7,7,1,7,1,1,1,1,1,1,7,7,5,-5,-5,-5,-5,-5,-5,2,58.0,OST,2,2,2,2,2,2,1
1988.0,4,3,4,3,977,1,9,DIE KANDIDATIN BZW. DEN KANDIDATEN DER AFD,AFD,1,2,1,1,5,4,1,1,1,4,4,4,4,1,4,4,4,3,3,3,4,1,3,7,7,-5,0,-5,-5,-5,-3,0,5,54.0,WEST,3,3,3,3,3,2,1
1997.0,1,3,1,1,1,1,11,DIE KANDIDATIN BZW. DEN KANDIDATEN DER AFD,AFD,1,1,1,1,4,1,1,1,1,1,1,1,1,1,1,6,6,1,1,1,1,1,1,7,7,-5,-5,-5,-5,-5,-5,-5,2,35.0,WEST,3,2,2,2,2,2,1
2030.0,5,4,2,6,1,1,7,DIE KANDIDATIN BZW. DEN KANDIDATEN DER AFD,AFD,1,3,3,3,4,4,3,4,3,4,6,4,5,3,3,5,4,3,3,2,2,1,1,6,6,-1,-2,1,-2,0,1,-4,5,46.0,WEST,8,1,4,2,6,5,3
2031.0,6,5,4,4,1,6,5,DIE KANDIDATIN BZW. DEN KANDIDATEN DER FDP,AFD,4,5,4,4,4,4,5,5,977,6,7,7,6,7,6,6,7,7,6,6,6,6,7,6,4,5,3,5,5,4,3,3,6,26.0,WEST,11,3,6,1,2,4,5
2038.0,3,3,3,6,3,1,6,DIE KANDIDATIN BZW. DEN KANDIDATEN DER AFD,AFD,1,3,1,1,4,4,1,1,1,4,5,5,4,3,5,5,5,2,1,4,4,1,2,7,7,-5,-5,-5,-5,-5,977,2,3,42.0,OST,6,3,3,3,3,2,1
2040.0,4,6,2,8,1,1,6,DIE KANDIDATIN BZW. DEN KANDIDATEN DER AFD,AFD,1,2,1,1,5,5,1,1,1,5,5,2,7,1,1,7,7,3,5,3,5,1,1,5,5,-5,-2,-5,-5,-5,-4,3,6,32.0,WEST,8,5,6,4,3,2,1
2052.0,4,6,2,4,1,1,5,DIE KANDIDATIN BZW. DEN KANDIDATEN DER AFD,AFD,4,4,1,1,5,5,1,1,1,4,4,5,4,1,1,4,4,4,5,2,3,1,1,5,7,0,-3,-3,-5,1,-4,0,4,60.0,WEST,9,4,4,3,2,3,1
2101.0,7,7,6,4,6,7,4,DIE KANDIDATIN BZW. DEN KANDIDATEN DER AFD,AFD,5,2,2,3,1,3,2,3,3,3,5,4,5,3,5,4,4,4,3,5,5,5,4,5,4,0,0,3,0,2,1,2,3,26.0,OST,9,5,1,3,4,4,2
2125.0,7,5,7,6,1,1,7,DIE KANDIDATIN BZW. DEN KANDIDATEN DER AFD,AFD,2,3,1,1,5,4,1,1,1,5,5,2,5,1,977,6,6,2,2,2,2,2,2,7,7,-5,-5,-4,-5,-2,-3,-3,2,34.0,WEST,7,4,4,4,2,3,1
21.0,6,6,6,977,977,1,2,DIE KANDIDATIN BZW. DEN KANDIDATEN VON DIE LINKE,LINKE,3,1,2,2,1,1,3,5,2,3,3,3,3,1,5,977,4,4,4,4,4,4,4,7,5,4,-2,4,-2,3,977,-2,4,62.0,OST,977,1,3,2,3,3,3
38.0,8,9,4,5,3,1,3,DIE KANDIDATIN BZW. DEN KANDIDATEN VON DIE LINKE,LINKE,3,3,3,2,1,1,3,5,4,6,5,4,6,1,1,7,5,4,6,1,5,1,1,7,4,1,-4,2,0,5,3,3,3,38.0,OST,8,1,5,2,3,4,6
78.0,9,9,6,8,6,4,6,DIE KANDIDATIN BZW. DEN KANDIDATEN VON DIE LINKE,LINKE,1,1,1,1,1,1,1,3,1,7,7,7,7,7,4,7,1,7,7,977,977,977,977,7,977,-5,-5,-5,-5,4,2,1,5,51.0,OST,977,1,2,2,2,2,2
95.0,7,8,4,8,3,2,3,DIE KANDIDATIN BZW. DEN KANDIDATEN DER SPD,LINKE,3,3,4,4,1,2,4,5,5,3,4,3,5,1,2,6,3,4,5,4,5,2,3,6,3,3,-3,3,4,2,4,2,3,28.0,WEST,10,1,2,3,4,4,5
125.0,6,7,4,7,3,1,1,DIE KANDIDATIN BZW. DEN KANDIDATEN VON DIE LINKE,LINKE,1,1,2,1,1,1,3,5,4,4,4,3,4,1,2,7,2,5,5,4,5,3,2,7,3,-2,-3,2,3,-3,5,-1,3,65.0,WEST,3,1,2,3,4,4,4
163.0,8,9,7,7,5,3,1,DIE KANDIDATIN BZW. DEN KANDIDATEN VON DIE LINKE,LINKE,2,1,2,1,1,1,3,5,4,5,6,3,5,2,2,7,2,4,5,3,3,3,2,7,2,1,-5,0,1,-3,3,-2,6,73.0,WEST,2,1,2,3,4,4,4
216.0,7,8,4,7,3,1,3,DIE KANDIDATIN BZW. DEN KANDIDATEN VON BÜNDNIS 90/DIE GRÜNEN,LINKE,3,1,3,2,1,1,4,5,5,4,5,4,5,2,2,7,2,5,5,4,5,4,4,7,4,0,-3,1,3,-1,3,977,6,46.0,WEST,6,1,2,3,4,4,5
243.0,7,8,3,6,5,1,2,DIE KANDIDATIN BZW. DEN KANDIDATEN VON DIE LINKE,LINKE,3,2,3,2,1,1,2,5,3,4,5,3,5,1,2,977,4,5,6,3,4,3,1,7,3,4,-5,5,0,3,3,-2,4,66.0,OST,4,1,3,2,3,3,3
246.0,9,10,5,9,5,4,5,DIE KANDIDATIN BZW. DEN KANDIDATEN VON DIE LINKE,LINKE,2,1,2,2,1,1,3,4,4,5,6,4,5,2,3,6,4,5,5,3,977,2,977,6,4,-1,-1,1,0,-3,1,-2,6,62.0,OST,977,1,3,2,4,4,4
266.0,10,11,4,10,5,2,4,DIE KANDIDATIN BZW. DEN KANDIDATEN VON DIE LINKE,LINKE,3,1,1,1,2,2,2,4,1,5,5,5,5,5,5,5,7,4,6,4,5,1,4,7,7,-1,-5,2,-5,2,-5,-5,3,52.0,WEST,6,1,4,2,4,4,3
322.0,6,6,5,6,8,3,3,DIE KANDIDATIN BZW. DEN KANDIDATEN VON DIE LINKE,LINKE,2,1,1,1,1,1,2,4,2,6,6,5,5,5,4,977,4,977,977,3,977,3,3,6,5,-3,-2,-2,-5,-3,-5,-4,4,58.0,OST,3,1,2,2,2,2,2
348.0,977,977,977,977,977,977,1,DIE KANDIDATIN BZW. DEN KANDIDATEN VON DIE LINKE,LINKE,977,977,977,977,977,977,977,977,977,977,977,977,977,977,977,977,977,977,977,977,977,977,977,977,7,977,977,977,977,977,977,977,5,56.0,WEST,2,1,2,2,2,2,2
380.0,6,6,6,4,3,7,9,DIE KANDIDATIN BZW. DEN KANDIDATEN DER AFD,LINKE,2,1,1,1,3,3,1,1,1,4,4,5,977,977,5,5,4,3,3,4,3,2,6,7,7,3,-5,1,-5,0,0,977,2,53.0,WEST,5,2,3,2,3,3,1
419.0,9,9,6,8,7,3,2,DIE KANDIDATIN BZW. DEN KANDIDATEN VON DIE LINKE,LINKE,1,1,1,1,1,1,1,5,2,6,5,5,5,4,4,4,1,5,4,4,4,3,1,7,2,-2,-5,3,-4,-4,-3,-4,6,40.0,WEST,9,1,3,2,4,4,4
421.0,7,8,4,6,3,2,2,DIE KANDIDATIN BZW. DEN KANDIDATEN VON BÜNDNIS 90/DIE GRÜNEN,LINKE,2,2,2,2,1,1,3,5,4,7,7,5,6,3,3,7,1,6,6,3,5,2,1,7,1,3,-4,3,5,-3,5,0,5,52.0,WEST,2,1,1,2,3,3,4
457.0,977,977,977,977,977,977,6,DIE KANDIDATIN BZW. DEN KANDIDATEN VON DIE LINKE,LINKE,2,1,2,2,1,2,2,3,2,977,977,1,1,1,977,977,7,977,977,977,977,977,977,977,4,-4,-3,-5,-5,-4,-5,-5,3,63.0,WEST,3,1,2,2,2,2,2
479.0,9,11,4,5,7,1,1,DIE KANDIDATIN BZW. DEN KANDIDATEN VON DIE LINKE,LINKE,1,1,1,1,1,1,2,4,2,6,5,2,7,1,3,4,3,1,2,5,4,3,4,7,7,-5,-5,5,-5,-2,1,0,2,62.0,WEST,2,2,3,1,3,3,3
516.0,6,7,3,6,6,2,1,DIE KANDIDATIN BZW. DEN KANDIDATEN VON DIE LINKE,LINKE,2,2,2,2,1,1,2,5,3,5,5,3,5,2,2,7,1,6,6,3,6,3,1,7,2,0,-5,-4,-4,-5,-2,-5,3,67.0,WEST,7,1,3,2,4,4,4
524.0,7,7,7,7,7,5,5,DIE KANDIDATIN BZW. DEN KANDIDATEN VON DIE LINKE,LINKE,1,3,1,1,1,1,1,2,1,5,5,5,4,2,4,7,5,4,5,4,3,2,3,7,5,-4,-5,-5,-5,-1,-5,0,2,56.0,WEST,3,1,3,3,3,2,3
525.0,977,977,977,977,977,2,3,DIE KANDIDATIN BZW. DEN KANDIDATEN VON DIE LINKE,LINKE,3,2,2,2,1,1,2,4,3,977,977,977,977,977,977,977,3,977,977,977,977,977,977,977,977,3,-2,0,0,0,0,0,6,63.0,OST,3,1,2,2,2,2,2
562.0,9,9,6,8,7,2,3,DIE KANDIDATIN BZW. DEN KANDIDATEN VON DIE LINKE,LINKE,2,1,1,1,1,1,2,5,4,6,6,4,6,2,2,7,3,5,5,3,5,1,1,7,3,-3,-5,2,0,0,2,-5,5,51.0,OST,977,1,2,2,3,3,3
604.0,6,6,5,6,6,3,6,DIE KANDIDATIN BZW. DEN KANDIDATEN VON DIE LINKE,LINKE,2,2,2,3,1,2,2,4,3,6,6,5,4,2,977,977,2,2,7,5,4,5,977,977,6,-4,-5,-5,-4,3,1,2,3,58.0,WEST,4,2,2,2,2,1,2
653.0,5,7,4,8,3,2,977,DIE KANDIDATIN BZW. DEN KANDIDATEN VON BÜNDNIS 90/DIE GRÜNEN,LINKE,1,2,2,2,3,3,2,4,4,6,6,4,7,2,2,7,1,4,5,3,3,1,3,7,6,2,-5,0,1,-2,2,-3,5,25.0,WEST,7,1,2,4,5,6,3
674.0,4,4,8,7,5,10,5,DIE KANDIDATIN BZW. DEN KANDIDATEN DER SPD,LINKE,3,2,1,3,2,2,4,5,3,6,6,4,5,3,5,3,2,1,1,5,2,2,5,7,7,1,-5,2,-5,0,-3,2,4,73.0,OST,2,1,4,2,4,3,4
676.0,9,8,2,5,6,1,1,DIE KANDIDATIN BZW. DEN KANDIDATEN VON DIE LINKE,LINKE,1,1,3,1,1,1,3,3,4,7,7,7,7,7,7,977,4,7,7,7,7,7,7,7,7,5,5,5,-5,-5,977,-1,3,74.0,WEST,2,1,1,1,1,1,1
703.0,6,7,4,6,5,7,3,DIE KANDIDATIN BZW. DEN KANDIDATEN DER SPD,LINKE,2,2,2,2,1,1,2,5,4,6,6,4,6,2,3,7,3,5,5,4,5,3,4,7,3,3,0,1,2,-3,2,-1,6,52.0,WEST,11,1,3,2,4,5,6
730.0,5,5,3,4,3,1,3,DIE KANDIDATIN BZW. DEN KANDIDATEN VON DIE LINKE,LINKE,2,2,2,2,1,1,3,4,3,4,6,2,3,2,2,6,3,5,5,2,3,2,2,7,3,3,-3,3,0,3,3,3,3,58.0,OST,8,1,3,2,5,4,6
736.0,977,977,977,977,977,977,977,DIE KANDIDATIN BZW. DEN KANDIDATEN VON DIE LINKE,LINKE,4,2,2,2,1,1,3,2,2,977,977,977,977,977,977,977,4,977,977,977,977,977,977,977,7,-1,0,3,-5,3,977,0,3,31.0,OST,3,1,2,1,2,2,2
824.0,6,6,6,6,5,3,4,DIE KANDIDATIN BZW. DEN KANDIDATEN VON DIE LINKE,LINKE,4,4,2,4,3,3,3,2,2,4,4,4,4,2,3,5,4,3,3,3,4,1,2,5,4,2,-1,1,-1,2,0,2,3,52.0,WEST,8,5,6,4,3,1,2
898.0,6,6,5,5,6,3,6,DIE KANDIDATIN BZW. DEN KANDIDATEN DER SPD,LINKE,1,1,1,1,1,1,3,3,3,3,4,4,4,2,5,7,3,4,4,2,4,2,6,7,6,-1,-5,3,-5,0,-1,-3,2,72.0,WEST,8,2,3,1,3,3,3
969.0,5,6,5,5,5,1,2,DIE KANDIDATIN BZW. DEN KANDIDATEN VON DIE LINKE,LINKE,1,3,4,4,1,1,1,3,1,5,5,4,7,1,1,7,1,4,4,4,7,2,1,7,3,-2,-5,-4,-5,2,3,-5,5,49.0,OST,7,1,2,3,3,3,3
1011.0,7,7,4,7,4,1,3,DIE KANDIDATIN BZW. DEN KANDIDATEN VON DIE LINKE,LINKE,2,2,2,2,1,1,2,5,4,6,6,5,7,1,4,7,4,7,7,1,7,1,1,7,4,0,-5,5,-5,5,977,977,4,64.0,OST,3,1,2,2,3,3,3
1162.0,6,6,4,6,977,3,5,DIE KANDIDATIN BZW. DEN KANDIDATEN DER CDU/CSU,LINKE,3,3,4,4,1,1,1,4,1,4,4,3,4,1,3,7,3,5,5,2,3,1,3,7,5,2,-5,-3,-5,5,2,-1,3,61.0,WEST,977,1,4,3,2,3,5
1260.0,9,8,7,10,8,3,3,DIE KANDIDATIN BZW. DEN KANDIDATEN DER CDU/CSU,LINKE,3,1,1,1,1,1,1,4,2,7,6,5,7,2,4,7,4,6,7,2,1,1,1,7,7,1,-5,-5,-5,0,-5,-5,2,68.0,WEST,4,1,2,2,2,2,2
1264.0,7,8,5,6,3,2,4,DIE KANDIDATIN BZW. DEN KANDIDATEN VON BÜNDNIS 90/DIE GRÜNEN,LINKE,1,1,2,3,1,1,4,5,4,6,5,3,5,2,1,7,1,4,5,2,4,3,1,7,3,2,-4,0,1,-2,2,0,5,25.0,WEST,977,1,2,3,5,4,5
1330.0,977,977,977,977,977,4,6,DIE KANDIDATIN BZW. DEN KANDIDATEN VON DIE LINKE,LINKE,1,1,1,1,3,3,1,2,1,977,977,977,977,977,4,977,4,5,977,977,4,3,4,7,7,-5,0,0,-5,-5,-5,-5,5,45.0,WEST,11,1,2,2,2,2,2
1349.0,6,5,5,5,3,4,6,DIE KANDIDATIN BZW. DEN KANDIDATEN VON DIE LINKE,LINKE,3,3,3,3,3,3,3,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,0,0,0,1,0,0,5,30.0,OST,8,2,6,5,4,3,1
1360.0,10,10,4,9,5,2,3,DIE KANDIDATIN BZW. DEN KANDIDATEN VON BÜNDNIS 90/DIE GRÜNEN,LINKE,1,1,2,1,977,977,3,5,4,7,7,4,7,2,2,7,1,1,5,4,1,4,4,7,4,1,-2,1,3,-3,5,-5,6,62.0,OST,3,1,2,3,4,4,4
1381.0,5,5,5,6,4,4,6,DIE KANDIDATIN BZW. DEN KANDIDATEN VON DIE LINKE,LINKE,3,3,3,3,3,3,3,3,3,4,4,5,4,4,5,5,5,4,4,4,4,2,4,4,4,3,0,0,0,0,0,0,5,30.0,OST,9,2,5,5,4,3,1
1406.0,6,5,3,5,2,4,7,DIE KANDIDATIN BZW. DEN KANDIDATEN EINER ANDEREN PARTEI,LINKE,2,2,4,4,1,2,2,1,2,7,7,6,6,1,2,7,2,4,3,3,4,4,977,7,7,3,-1,-1,-5,2,2,-4,3,51.0,WEST,8,1,2,3,2,3,4
1433.0,8,9,4,7,3,1,1,DIE KANDIDATIN BZW. DEN KANDIDATEN VON DIE LINKE,LINKE,1,1,1,3,1,1,2,5,4,7,7,3,7,2,2,7,2,6,7,2,5,2,1,7,2,0,-5,-3,1,-4,977,-4,6,48.0,OST,3,1,2,3,5,4,6
1441.0,6,6,6,6,4,6,6,DIE KANDIDATIN BZW. DEN KANDIDATEN VON DIE LINKE,LINKE,3,3,3,3,3,3,3,3,3,4,4,4,5,4,4,4,5,3,4,4,4,3,4,5,5,1,0,1,0,0,0,0,5,31.0,OST,7,2,5,5,4,3,1
1444.0,7,7,5,5,6,2,3,DIE KANDIDATIN BZW. DEN KANDIDATEN VON DIE LINKE,LINKE,1,1,1,1,1,1,2,5,3,7,7,7,7,1,2,7,2,4,4,4,4,2,2,7,3,-3,-5,-1,2,1,1,-1,4,57.0,OST,4,1,2,2,2,2,2
1503.0,977,977,977,977,977,977,977,DIE KANDIDATIN BZW. DEN KANDIDATEN VON DIE LINKE,LINKE,1,2,1,1,3,3,2,4,1,1,1,2,3,1,4,6,4,1,1,1,3,1,3,7,7,-5,-5,-2,-5,-3,0,0,3,44.0,OST,977,1,5,4,5,3,2
1536.0,9,8,7,5,1,1,1,DIE KANDIDATIN BZW. DEN KANDIDATEN VON DIE LINKE,LINKE,1,1,1,1,1,1,1,1,1,7,7,5,5,1,4,977,2,7,7,5,7,4,3,7,4,-5,-5,1,1,-5,0,-2,5,36.0,WEST,8,1,2,3,5,4,5
1551.0,6,6,6,7,3,5,6,DIE KANDIDATIN BZW. DEN KANDIDATEN VON DIE LINKE,LINKE,3,3,3,3,3,3,3,3,3,4,4,3,4,3,5,5,5,4,4,4,4,2,4,5,4,1,0,0,0,0,0,0,3,30.0,OST,9,1,6,5,4,3,2
1565.0,8,10,7,11,7,4,3,DIE KANDIDATIN BZW. DEN KANDIDATEN DER CDU/CSU,LINKE,2,1,3,1,1,1,2,5,5,7,7,4,7,3,1,7,1,5,7,3,3,3,2,7,3,0,-5,-3,1,-5,2,-5,5,40.0,OST,7,1,2,3,4,5,6
1573.0,6,6,6,6,6,4,6,DIE KANDIDATIN BZW. DEN KANDIDATEN VON DIE LINKE,LINKE,3,3,3,3,3,3,3,3,3,3,4,4,4,3,4,6,6,4,5,5,4,4,4,4,4,1,1,1,0,1,1,0,3,30.0,OST,7,2,4,4,4,3,1
1656.0,3,5,2,7,1,3,5,DIE KANDIDATIN BZW. DEN KANDIDATEN VON DIE LINKE,LINKE,1,4,2,2,4,4,2,1,1,2,4,1,5,1,3,5,6,2,4,2,4,1,3,5,5,-5,-1,-4,-5,-4,-5,0,6,68.0,WEST,5,2,3,3,3,1,2
1687.0,9,9,5,9,3,2,2,DIE KANDIDATIN BZW. DEN KANDIDATEN VON DIE LINKE,LINKE,2,1,2,2,1,1,3,5,4,6,6,3,6,1,2,6,2,6,6,4,6,2,2,7,4,3,-4,-1,2,1,3,-4,3,59.0,WEST,4,1,2,3,4,4,4
1726.0,5,6,4,4,3,2,3,DIE KANDIDATIN BZW. DEN KANDIDATEN VON DIE LINKE,LINKE,1,1,3,3,1,1,1,4,2,5,7,3,6,1,2,6,2,4,6,4,6,1,3,7,4,3,-2,-2,0,-2,-1,-3,5,35.0,WEST,4,1,3,2,4,4,4
1812.0,8,9,3,7,4,2,2,DIE KANDIDATIN BZW. DEN KANDIDATEN DER SPD,LINKE,1,2,2,2,1,1,3,5,5,6,5,3,7,2,1,7,3,6,7,4,3,2,1,7,3,0,-5,-4,2,-3,0,-1,5,20.0,WEST,11,1,2,2,4,3,4
1831.0,977,977,977,977,977,977,4,DIE KANDIDATIN BZW. DEN KANDIDATEN VON DIE LINKE,LINKE,2,4,1,1,3,3,1,1,1,1,1,1,1,1,1,7,4,1,1,1,1,1,1,7,4,-5,-5,-5,-5,-5,-5,-5,3,36.0,OST,6,2,4,4,4,3,1
1894.0,6,6,4,6,6,1,3,DIE KANDIDATIN BZW. DEN KANDIDATEN VON DIE LINKE,LINKE,4,1,1,1,1,1,1,5,4,5,5,4,5,2,5,977,5,2,2,4,977,977,6,7,7,3,-5,5,-5,3,1,-5,5,65.0,WEST,977,1,4,2,3,4,4
1925.0,8,8,5,7,6,4,4,DIE KANDIDATIN BZW. DEN KANDIDATEN VON DIE LINKE,LINKE,3,1,3,2,1,1,2,5,4,7,7,4,5,3,3,7,2,6,6,3,5,3,3,7,4,-1,-3,2,3,-5,-5,-3,2,52.0,WEST,3,1,2,3,4,4,4
1927.0,5,7,4,6,3,1,2,DIE KANDIDATIN BZW. DEN KANDIDATEN DER SPD,LINKE,1,1,1,1,1,1,3,5,4,4,6,3,6,1,1,7,1,6,7,2,5,4,1,7,2,-4,0,3,0,-4,2,4,6,34.0,WEST,10,1,3,2,4,5,6
1994.0,6,7,4,8,5,2,2,DIE KANDIDATIN BZW. DEN KANDIDATEN VON DIE LINKE,LINKE,4,1,3,1,1,1,1,5,3,4,6,3,7,1,3,7,3,5,6,3,6,4,3,7,3,3,-1,1,2,-2,1,-5,6,27.0,WEST,5,1,4,2,3,5,5
2033.0,9,9,5,8,6,3,2,DIE KANDIDATIN BZW. DEN KANDIDATEN VON BÜNDNIS 90/DIE GRÜNEN,LINKE,2,1,2,2,1,1,3,5,4,6,6,4,6,3,2,7,2,6,6,5,5,4,2,7,1,2,-5,0,2,-5,0,-2,6,28.0,WEST,2,1,3,2,5,4,6
2044.0,7,8,5,6,6,3,1,DIE KANDIDATIN BZW. DEN KANDIDATEN VON DIE LINKE,LINKE,1,1,1,1,1,1,3,5,4,5,6,4,7,2,1,977,2,6,6,5,5,2,4,7,6,-3,-3,0,1,1,4,-1,2,64.0,WEST,10,1,3,2,5,4,5
2058.0,10,10,3,7,3,1,1,DIE KANDIDATIN BZW. DEN KANDIDATEN VON DIE LINKE,LINKE,1,1,1,1,1,1,3,5,3,5,5,2,7,1,2,977,3,6,6,3,5,1,1,7,1,1,-4,3,3,0,3,-1,6,63.0,OST,977,1,3,2,4,4,4
2099.0,6,7,6,6,5,3,3,DIE KANDIDATIN BZW. DEN KANDIDATEN VON DIE LINKE,LINKE,3,2,3,2,1,1,3,5,4,5,5,4,7,1,1,7,1,6,6,6,6,3,2,7,1,-1,-5,0,3,-5,2,-4,5,32.0,WEST,6,1,2,3,4,4,5
2160.0,4,2,3,8,5,1,3,DIE KANDIDATIN BZW. DEN KANDIDATEN VON DIE LINKE,LINKE,3,4,2,3,2,4,3,5,4,4,3,4,5,4,3,5,5,4,5,3,5,6,3,4,4,-4,3,3,-1,1,1,1,3,35.0,WEST,6,1,5,1,3,4,2
2164.0,7,7,5,8,5,3,4,DIE KANDIDATIN BZW. DEN KANDIDATEN VON BÜNDNIS 90/DIE GRÜNEN,LINKE,2,1,2,1,1,1,2,4,5,7,7,4,7,1,2,7,5,6,6,3,5,2,1,7,3,2,-5,3,1,-3,1,-1,5,43.0,WEST,11,2,2,1,4,3,4
28.0,6,6,5,5,5,1,5,DIE KANDIDATIN BZW. DEN KANDIDATEN DER SPD,EINE ANDERE PARTEI,1,1,1,1,1,1,5,4,3,5,5,3,3,1,4,4,4,3,4,3,3,4,1,7,6,-5,-4,0,0,-1,977,4,5,36.0,WEST,4,1,2,1,3,1,4
32.0,5,10,4,8,4,1,7,DIE KANDIDATIN BZW. DEN KANDIDATEN EINER ANDEREN PARTEI,EINE ANDERE PARTEI,1,5,1,1,5,5,1,1,1,4,5,2,5,1,1,6,5,3,5,1,6,2,1,7,7,-2,-5,-5,-5,2,-5,0,3,61.0,WEST,3,4,4,4,3,1,2
101.0,7,7,4,5,4,2,6,DIE KANDIDATIN BZW. DEN KANDIDATEN DER CDU/CSU,EINE ANDERE PARTEI,4,5,3,2,2,2,1,1,1,4,4,3,6,1,2,5,3,5,5,3,4,2,2,6,4,2,-2,-3,-5,5,-4,3,4,32.0,WEST,977,4,4,3,1,2,4
105.0,8,4,5,7,7,4,4,DIE KANDIDATIN BZW. DEN KANDIDATEN EINER ANDEREN PARTEI,EINE ANDERE PARTEI,1,1,1,1,1,1,1,1,1,4,4,3,5,1,4,7,5,977,977,977,3,977,5,7,7,-4,-5,1,-5,-2,-5,-1,2,63.0,WEST,6,1,4,2,4,3,4
174.0,6,7,3,7,1,1,6,DIE KANDIDATIN BZW. DEN KANDIDATEN EINER ANDEREN PARTEI,EINE ANDERE PARTEI,1,5,4,4,1,1,1,1,1,5,4,2,5,1,1,7,6,7,7,1,7,1,1,7,7,5,-4,-5,-5,5,-4,-4,5,53.0,WEST,2,3,3,3,1,2,3
180.0,6,6,1,6,1,1,6,DIE KANDIDATIN BZW. DEN KANDIDATEN EINER ANDEREN PARTEI,EINE ANDERE PARTEI,2,4,1,1,3,4,1,1,1,5,5,2,5,1,3,7,4,5,5,2,4,1,3,7,7,-5,-5,-3,-5,2,-5,2,6,49.0,WEST,4,1,1,1,1,1,1
197.0,4,5,2,3,1,1,9,DIE KANDIDATIN BZW. DEN KANDIDATEN DER AFD,EINE ANDERE PARTEI,1,1,1,1,4,3,1,1,1,3,4,3,4,1,3,5,4,2,3,2,3,1,1,5,7,0,-4,-5,-5,-4,-5,-4,6,45.0,WEST,3,2,2,2,2,2,1
244.0,6,6,6,6,6,1,6,DIE KANDIDATIN BZW. DEN KANDIDATEN EINER ANDEREN PARTEI,EINE ANDERE PARTEI,1,1,1,1,4,2,1,1,1,3,5,5,4,1,7,7,7,1,1,3,4,3,7,7,7,-5,-5,-5,-5,-5,-5,-5,2,50.0,WEST,11,1,1,1,1,1,1
272.0,5,7,3,6,3,2,7,DIE KANDIDATIN BZW. DEN KANDIDATEN EINER ANDEREN PARTEI,EINE ANDERE PARTEI,5,5,2,2,5,5,1,1,1,4,4,2,5,1,3,5,7,4,5,3,4,2,2,6,4,-2,-3,2,-4,5,0,2,6,58.0,WEST,4,5,5,4,1,2,3
273.0,8,9,6,6,4,1,6,DIE KANDIDATIN BZW. DEN KANDIDATEN VON BÜNDNIS 90/DIE GRÜNEN,EINE ANDERE PARTEI,1,1,2,3,1,1,2,1,5,6,6,4,977,2,977,7,3,977,977,977,977,977,977,7,977,0,-5,977,977,977,977,977,6,49.0,WEST,4,3,1,2,3,2,3
306.0,1,2,3,5,4,2,8,DIE KANDIDATIN BZW. DEN KANDIDATEN EINER ANDEREN PARTEI,EINE ANDERE PARTEI,3,3,3,3,1,1,3,3,3,5,5,6,5,2,5,4,1,1,2,4,4,3,4,7,7,3,-4,-3,4,3,4,-2,4,62.0,OST,3,2,1,2,2,2,1
341.0,977,977,977,977,977,977,6,DIE KANDIDATIN BZW. DEN KANDIDATEN DER CDU/CSU,EINE ANDERE PARTEI,2,2,1,1,2,1,1,1,1,977,977,977,977,977,977,977,977,977,977,977,977,977,977,977,7,2,-5,-3,-4,3,977,977,3,47.0,WEST,2,2,2,2,1,2,2
384.0,977,977,977,977,977,1,5,DIE KANDIDATIN BZW. DEN KANDIDATEN EINER ANDEREN PARTEI,EINE ANDERE PARTEI,977,977,977,977,977,977,977,977,977,977,977,977,977,1,977,977,7,977,977,977,977,977,977,7,7,-5,-5,-5,-5,-5,-5,-5,5,54.0,WEST,5,1,1,1,1,1,1
389.0,6,977,3,5,977,1,5,DIE KANDIDATIN BZW. DEN KANDIDATEN DER CDU/CSU,EINE ANDERE PARTEI,4,2,1,1,1,1,1,1,1,5,977,3,3,1,4,977,4,2,977,2,3,2,977,7,4,5,1,1,-5,3,1,0,5,60.0,OST,6,2,2,2,1,2,2
