,data,tau_x_score,prediction_time,buckets_per_rank,algo,sigma-factor,Algorithm
1911,PLR-GLASS,0.7454545454545454,1.498245789614691,6.0,ST-RFR-PI,0,ST-RFR-PI
1912,PLR-GLASS,0.7484848484848484,1.4914844457829417,5.954545454545454,ST-RFR-PI,0,ST-RFR-PI
1913,PLR-GLASS,0.7606060606060606,1.487786982060736,5.909090909090909,ST-RFR-PI,0,ST-RFR-PI
1914,PLR-GLASS,0.7396825396825396,1.5141033683542289,6.0,ST-RFR-PI,0,ST-RFR-PI
1915,PLR-GLASS,0.7460317460317459,1.4883926844164057,5.904761904761905,ST-RFR-PI,0,ST-RFR-PI
1916,PLR-GLASS,0.7047619047619047,1.506228545076478,6.0,ST-RFR-PI,0,ST-RFR-PI
1917,PLR-GLASS,0.726984126984127,1.484220903720758,6.0,ST-RFR-PI,0,ST-RFR-PI
1918,PLR-GLASS,0.7619047619047619,1.5249195968972322,5.904761904761905,ST-RFR-PI,0,ST-RFR-PI
1919,PLR-GLASS,0.7111111111111111,1.4987536512207416,5.9523809523809526,ST-RFR-PI,0,ST-RFR-PI
1920,PLR-GLASS,0.712121212121212,1.496102725413232,5.909090909090909,ST-RFR-PI,0,ST-RFR-PI
1921,PLR-GLASS,0.7727272727272727,1.4875409577476246,6.0,ST-RFR-PI,0,ST-RFR-PI
1922,PLR-GLASS,0.7757575757575758,1.5041692793644144,5.954545454545454,ST-RFR-PI,0,ST-RFR-PI
1923,PLR-GLASS,0.7303030303030303,1.4848065911133528,5.954545454545454,ST-RFR-PI,0,ST-RFR-PI
1924,PLR-GLASS,0.7174603174603175,1.4746836206632217,5.9523809523809526,ST-RFR-PI,0,ST-RFR-PI
1925,PLR-GLASS,0.7682539682539682,1.5496200973351577,5.9523809523809526,ST-RFR-PI,0,ST-RFR-PI
1926,PLR-GLASS,0.7492063492063492,1.5018522537342636,5.9523809523809526,ST-RFR-PI,0,ST-RFR-PI
1927,PLR-GLASS,0.6984126984126984,1.484611904185932,5.9523809523809526,ST-RFR-PI,0,ST-RFR-PI
1928,PLR-GLASS,0.7714285714285716,1.4888701797033306,5.9523809523809526,ST-RFR-PI,0,ST-RFR-PI
1929,PLR-GLASS,0.7079365079365079,1.4863180006349097,6.0,ST-RFR-PI,0,ST-RFR-PI
1930,PLR-GLASS,0.7181818181818181,1.5093145242105055,5.863636363636363,ST-RFR-PI,0,ST-RFR-PI
1931,PLR-GLASS,0.6848484848484849,1.505943016856915,5.909090909090909,ST-RFR-PI,0,ST-RFR-PI
1932,PLR-GLASS,0.7333333333333332,1.4699307810331492,6.0,ST-RFR-PI,0,ST-RFR-PI
1933,PLR-GLASS,0.7303030303030303,1.4830929539400446,5.954545454545454,ST-RFR-PI,0,ST-RFR-PI
1934,PLR-GLASS,0.8063492063492065,1.4631251699717625,6.0,ST-RFR-PI,0,ST-RFR-PI
1935,PLR-GLASS,0.7396825396825397,1.4617732303665691,5.9523809523809526,ST-RFR-PI,0,ST-RFR-PI
1936,PLR-GLASS,0.7587301587301587,1.5073213711629203,6.0,ST-RFR-PI,0,ST-RFR-PI
1937,PLR-GLASS,0.7238095238095238,1.4653257753905369,5.904761904761905,ST-RFR-PI,0,ST-RFR-PI
1938,PLR-GLASS,0.7587301587301587,1.463149869262584,5.904761904761905,ST-RFR-PI,0,ST-RFR-PI
1939,PLR-GLASS,0.7587301587301589,1.4658123808912402,5.9523809523809526,ST-RFR-PI,0,ST-RFR-PI
1940,PLR-GLASS,0.7424242424242423,1.5148780303720717,6.0,ST-RFR-PI,0,ST-RFR-PI
1941,PLR-GLASS,0.7242424242424241,1.5278083659082915,5.954545454545454,ST-RFR-PI,0,ST-RFR-PI
1942,PLR-GLASS,0.7575757575757577,1.4713196216683748,6.0,ST-RFR-PI,0,ST-RFR-PI
1943,PLR-GLASS,0.7696969696969697,1.4960008352233036,5.954545454545454,ST-RFR-PI,0,ST-RFR-PI
1944,PLR-GLASS,0.7111111111111111,1.484453673262061,6.0,ST-RFR-PI,0,ST-RFR-PI
1945,PLR-GLASS,0.6761904761904762,1.46678024973381,5.9523809523809526,ST-RFR-PI,0,ST-RFR-PI
1946,PLR-GLASS,0.692063492063492,1.5029028618009823,6.0,ST-RFR-PI,0,ST-RFR-PI
1947,PLR-GLASS,0.7619047619047619,1.4568641072314137,5.904761904761905,ST-RFR-PI,0,ST-RFR-PI
1948,PLR-GLASS,0.7777777777777779,1.5387935790763414,5.904761904761905,ST-RFR-PI,0,ST-RFR-PI
1949,PLR-GLASS,0.7777777777777777,1.4711521807669323,6.0,ST-RFR-PI,0,ST-RFR-PI
1950,PLR-IRIS,0.8666666666666665,1.2364204168052682,2.933333333333333,ST-RFR-PI,0,ST-RFR-PI
1951,PLR-IRIS,0.8444444444444444,1.2637094393247674,2.8,ST-RFR-PI,0,ST-RFR-PI
1952,PLR-IRIS,0.8444444444444443,1.2627924168102234,2.8,ST-RFR-PI,0,ST-RFR-PI
1953,PLR-IRIS,0.8666666666666666,1.264761538354552,3.0,ST-RFR-PI,0,ST-RFR-PI
1954,PLR-IRIS,0.8888888888888887,1.2624437416863503,2.8,ST-RFR-PI,0,ST-RFR-PI
1955,PLR-IRIS,0.7777777777777778,1.2744285829308788,2.8666666666666667,ST-RFR-PI,0,ST-RFR-PI
1956,PLR-IRIS,0.8444444444444443,1.3307718297763638,2.8,ST-RFR-PI,0,ST-RFR-PI
1957,PLR-IRIS,0.8444444444444443,1.278458720106196,2.6666666666666665,ST-RFR-PI,0,ST-RFR-PI
1958,PLR-IRIS,0.7999999999999999,1.2607471039271358,2.8666666666666667,ST-RFR-PI,0,ST-RFR-PI
1959,PLR-IRIS,0.7999999999999997,1.269776368869668,2.7333333333333334,ST-RFR-PI,0,ST-RFR-PI
1960,PLR-IRIS,0.8666666666666666,1.2555646809694931,2.8,ST-RFR-PI,0,ST-RFR-PI
1961,PLR-IRIS,0.9111111111111112,1.2800437957165172,2.8666666666666667,ST-RFR-PI,0,ST-RFR-PI
1962,PLR-IRIS,0.8222222222222222,1.266547411280924,2.8,ST-RFR-PI,0,ST-RFR-PI
1963,PLR-IRIS,0.8222222222222221,1.3247045478453032,2.7333333333333334,ST-RFR-PI,0,ST-RFR-PI
1964,PLR-IRIS,0.8222222222222222,1.307776065268546,2.7333333333333334,ST-RFR-PI,0,ST-RFR-PI
1965,PLR-IRIS,0.911111111111111,1.3801090743149995,2.533333333333333,ST-RFR-PI,0,ST-RFR-PI
1966,PLR-IRIS,0.8444444444444443,1.2650863607256684,2.8666666666666667,ST-RFR-PI,0,ST-RFR-PI
1967,PLR-IRIS,0.8444444444444443,1.33384718650307,2.8666666666666667,ST-RFR-PI,0,ST-RFR-PI
1968,PLR-IRIS,0.8444444444444443,1.2639657966005535,2.8666666666666667,ST-RFR-PI,0,ST-RFR-PI
1969,PLR-IRIS,0.7777777777777778,1.2799957320283433,2.933333333333333,ST-RFR-PI,0,ST-RFR-PI
1970,PLR-IRIS,0.9111111111111112,1.2751915118706685,2.8,ST-RFR-PI,0,ST-RFR-PI
1971,PLR-IRIS,0.8444444444444443,1.2686739277558046,2.8,ST-RFR-PI,0,ST-RFR-PI
1972,PLR-IRIS,0.9333333333333332,1.3096296072005773,2.6666666666666665,ST-RFR-PI,0,ST-RFR-PI
1973,PLR-IRIS,0.8666666666666666,1.2813057226800386,2.8666666666666667,ST-RFR-PI,0,ST-RFR-PI
1974,PLR-IRIS,0.7777777777777778,1.2664991563396433,2.8666666666666667,ST-RFR-PI,0,ST-RFR-PI
1975,PLR-IRIS,0.7999999999999999,1.2931338851975724,2.8,ST-RFR-PI,0,ST-RFR-PI
1976,PLR-IRIS,0.9555555555555556,1.319787605642568,2.6,ST-RFR-PI,0,ST-RFR-PI
1977,PLR-IRIS,0.7999999999999999,1.256794320079189,2.6666666666666665,ST-RFR-PI,0,ST-RFR-PI
1978,PLR-IRIS,0.7555555555555554,1.3264271642468126,3.0,ST-RFR-PI,0,ST-RFR-PI
1979,PLR-IRIS,0.8444444444444444,1.28571775671927,2.8666666666666667,ST-RFR-PI,0,ST-RFR-PI
1980,PLR-IRIS,0.8444444444444444,1.3025812231671745,2.8,ST-RFR-PI,0,ST-RFR-PI
1981,PLR-IRIS,0.8666666666666666,1.2989571536390143,2.8666666666666667,ST-RFR-PI,0,ST-RFR-PI
1982,PLR-IRIS,0.8888888888888888,1.3782847996711591,2.6,ST-RFR-PI,0,ST-RFR-PI
1983,PLR-IRIS,0.8888888888888887,1.3565494366593849,2.8,ST-RFR-PI,0,ST-RFR-PI
1984,PLR-IRIS,0.7555555555555554,1.284370488190572,2.8666666666666667,ST-RFR-PI,0,ST-RFR-PI
1985,PLR-IRIS,0.8888888888888887,1.2793070807759677,2.7333333333333334,ST-RFR-PI,0,ST-RFR-PI
1986,PLR-IRIS,0.9111111111111112,1.2708942544818316,2.8666666666666667,ST-RFR-PI,0,ST-RFR-PI
1987,PLR-IRIS,0.8444444444444443,1.3141199785494313,2.7333333333333334,ST-RFR-PI,0,ST-RFR-PI
1988,PLR-IRIS,0.8666666666666667,1.2643344059366302,2.8,ST-RFR-PI,0,ST-RFR-PI
1989,PLR-IRIS,0.7999999999999997,1.313420823263513,2.8,ST-RFR-PI,0,ST-RFR-PI
1990,PLR-IRIS,0.8888888888888888,1.2738351011498303,2.7333333333333334,ST-RFR-PI,0,ST-RFR-PI
1991,PLR-IRIS,0.7555555555555553,1.342353888511141,2.8,ST-RFR-PI,0,ST-RFR-PI
1992,PLR-IRIS,0.8222222222222221,1.318885457101984,2.8,ST-RFR-PI,0,ST-RFR-PI
1993,PLR-IRIS,0.8222222222222222,1.2616496324153423,2.8666666666666667,ST-RFR-PI,0,ST-RFR-PI
1994,PLR-IRIS,0.7777777777777776,1.318042369187956,2.7333333333333334,ST-RFR-PI,0,ST-RFR-PI
1995,PLR-IRIS,0.7999999999999999,1.3168285761417495,2.8666666666666667,ST-RFR-PI,0,ST-RFR-PI
1996,PLR-IRIS,0.9333333333333332,1.2653928970869808,2.7333333333333334,ST-RFR-PI,0,ST-RFR-PI
1997,PLR-IRIS,0.8888888888888887,1.3096502407339865,2.8,ST-RFR-PI,0,ST-RFR-PI
1998,PLR-IRIS,0.911111111111111,1.2758893756842031,2.6666666666666665,ST-RFR-PI,0,ST-RFR-PI
1999,PLR-IRIS,0.8888888888888888,1.2744182598476057,2.933333333333333,ST-RFR-PI,0,ST-RFR-PI
2000,PLR-LETTER,0.4402369230769231,7.049332950006118,23.503,ST-RFR-PI,0,ST-RFR-PI
2001,PLR-LETTER,0.4414676923076923,7.037822626207012,23.373,ST-RFR-PI,0,ST-RFR-PI
2002,PLR-LETTER,0.4563523076923077,6.915913323264821,23.247,ST-RFR-PI,0,ST-RFR-PI
2003,PLR-LETTER,0.4419892307692307,6.960803187706583,23.5455,ST-RFR-PI,0,ST-RFR-PI
2004,PLR-LETTER,0.4578015384615385,6.892559294990406,23.221,ST-RFR-PI,0,ST-RFR-PI
2005,PLR-LETTER,0.4632261538461538,6.9113626291806485,23.2255,ST-RFR-PI,0,ST-RFR-PI
2006,PLR-LETTER,0.4498123076923077,7.119144483013835,23.511,ST-RFR-PI,0,ST-RFR-PI
2007,PLR-LETTER,0.45046,8.198596021755254,23.2505,ST-RFR-PI,0,ST-RFR-PI
2008,PLR-LETTER,0.4429523076923077,7.995370133896952,23.406,ST-RFR-PI,0,ST-RFR-PI
2009,PLR-LETTER,0.4520769230769231,6.8748641008372005,23.374,ST-RFR-PI,0,ST-RFR-PI
2010,PLR-LETTER,0.4463876923076923,7.18382769155305,23.3665,ST-RFR-PI,0,ST-RFR-PI
2011,PLR-LETTER,0.4487861538461539,7.207321455166624,23.253,ST-RFR-PI,0,ST-RFR-PI
2012,PLR-LETTER,0.4544707692307693,8.071682196292238,23.3145,ST-RFR-PI,0,ST-RFR-PI
2013,PLR-LETTER,0.4489784615384615,8.281986084206501,23.379,ST-RFR-PI,0,ST-RFR-PI
2014,PLR-LETTER,0.4546569230769231,8.13652261411714,23.3935,ST-RFR-PI,0,ST-RFR-PI
2015,PLR-LETTER,0.4530723076923076,7.841186776372384,23.3935,ST-RFR-PI,0,ST-RFR-PI
2016,PLR-LETTER,0.448936923076923,7.845917727008272,23.3975,ST-RFR-PI,0,ST-RFR-PI
2017,PLR-LETTER,0.4602138461538461,8.420119100934004,23.3285,ST-RFR-PI,0,ST-RFR-PI
2018,PLR-LETTER,0.4457938461538461,7.746316589189242,23.271,ST-RFR-PI,0,ST-RFR-PI
2019,PLR-LETTER,0.4342092307692308,7.681835611497699,23.469,ST-RFR-PI,0,ST-RFR-PI
2020,PLR-LETTER,0.4439461538461538,7.896401483905418,23.417,ST-RFR-PI,0,ST-RFR-PI
2021,PLR-LETTER,0.4525446153846154,7.608219676441781,23.195,ST-RFR-PI,0,ST-RFR-PI
2022,PLR-LETTER,0.4494646153846154,8.373253980914733,23.408,ST-RFR-PI,0,ST-RFR-PI
2023,PLR-LETTER,0.4525461538461539,8.29815749627823,23.365,ST-RFR-PI,0,ST-RFR-PI
2024,PLR-LETTER,0.4486830769230769,8.09865664725049,23.4935,ST-RFR-PI,0,ST-RFR-PI
2025,PLR-LETTER,0.4571969230769231,7.871651393898488,23.237,ST-RFR-PI,0,ST-RFR-PI
2026,PLR-LETTER,0.4424661538461539,7.671639499154728,23.3165,ST-RFR-PI,0,ST-RFR-PI
2027,PLR-LETTER,0.4502369230769231,6.94930247053489,23.3745,ST-RFR-PI,0,ST-RFR-PI
2028,PLR-LETTER,0.4483046153846153,7.6938354626211725,23.479,ST-RFR-PI,0,ST-RFR-PI
2029,PLR-LETTER,0.4487153846153846,7.410683551473086,23.4305,ST-RFR-PI,0,ST-RFR-PI
2030,PLR-LETTER,0.4426584615384615,7.720905693311686,23.2005,ST-RFR-PI,0,ST-RFR-PI
2031,PLR-LETTER,0.4512969230769231,7.046418055581719,23.6255,ST-RFR-PI,0,ST-RFR-PI
2032,PLR-LETTER,0.4484230769230769,7.772522778799141,23.246,ST-RFR-PI,0,ST-RFR-PI
2033,PLR-LETTER,0.4578076923076923,6.950133897058244,23.589,ST-RFR-PI,0,ST-RFR-PI
2034,PLR-LETTER,0.4505538461538462,7.013959430593543,23.4835,ST-RFR-PI,0,ST-RFR-PI
2035,PLR-LETTER,0.451016923076923,7.542962760541087,23.2515,ST-RFR-PI,0,ST-RFR-PI
2036,PLR-LETTER,0.4472061538461538,6.953638629530285,23.3205,ST-RFR-PI,0,ST-RFR-PI
2037,PLR-LETTER,0.4529092307692308,6.950858675807047,23.292,ST-RFR-PI,0,ST-RFR-PI
2038,PLR-LETTER,0.4461738461538461,6.957171473659227,23.3355,ST-RFR-PI,0,ST-RFR-PI
2039,PLR-LETTER,0.4506630769230769,6.991456288925286,23.385,ST-RFR-PI,0,ST-RFR-PI
2040,PLR-LETTER,0.4532338461538461,7.115197020247303,23.5195,ST-RFR-PI,0,ST-RFR-PI
2041,PLR-LETTER,0.4536261538461538,7.062449250006604,23.416,ST-RFR-PI,0,ST-RFR-PI
2042,PLR-LETTER,0.4522261538461538,6.965502649985992,23.3335,ST-RFR-PI,0,ST-RFR-PI
2043,PLR-LETTER,0.4511692307692308,7.063549303014241,23.2235,ST-RFR-PI,0,ST-RFR-PI
2044,PLR-LETTER,0.4524076923076923,7.981807657100839,23.232,ST-RFR-PI,0,ST-RFR-PI
2045,PLR-LETTER,0.4456230769230769,7.109894043303949,23.5525,ST-RFR-PI,0,ST-RFR-PI
2046,PLR-LETTER,0.4335723076923077,7.043037329661272,23.2995,ST-RFR-PI,0,ST-RFR-PI
2047,PLR-LETTER,0.4492892307692307,7.10306025513208,23.462,ST-RFR-PI,0,ST-RFR-PI
2048,PLR-LETTER,0.449876923076923,6.997045664925232,23.1805,ST-RFR-PI,0,ST-RFR-PI
2049,PLR-LETTER,0.4533107692307692,6.905491396773609,23.5235,ST-RFR-PI,0,ST-RFR-PI
2050,PLR-LIBRAS,0.6616402116402118,2.2160766466901527,14.97222222222222,ST-RFR-PI,0,ST-RFR-PI
2051,PLR-LIBRAS,0.6515873015873016,2.2004966900603087,14.97222222222222,ST-RFR-PI,0,ST-RFR-PI
2052,PLR-LIBRAS,0.6534391534391535,2.133247232741879,15.0,ST-RFR-PI,0,ST-RFR-PI
2053,PLR-LIBRAS,0.6685185185185186,2.177082098125942,14.97222222222222,ST-RFR-PI,0,ST-RFR-PI
2054,PLR-LIBRAS,0.6960317460317461,2.1890725908463353,15.0,ST-RFR-PI,0,ST-RFR-PI
2055,PLR-LIBRAS,0.6640211640211642,2.204067178432859,14.916666666666666,ST-RFR-PI,0,ST-RFR-PI
2056,PLR-LIBRAS,0.6761904761904762,2.187705507827052,14.944444444444445,ST-RFR-PI,0,ST-RFR-PI
2057,PLR-LIBRAS,0.6521164021164022,3.9824068349423993,14.916666666666666,ST-RFR-PI,0,ST-RFR-PI
2058,PLR-LIBRAS,0.6674603174603175,2.152535021298046,15.0,ST-RFR-PI,0,ST-RFR-PI
2059,PLR-LIBRAS,0.6735449735449737,2.1221946897047097,14.916666666666666,ST-RFR-PI,0,ST-RFR-PI
2060,PLR-LIBRAS,0.660846560846561,2.140441039381444,14.97222222222222,ST-RFR-PI,0,ST-RFR-PI
2061,PLR-LIBRAS,0.684920634920635,2.144474122719864,14.944444444444445,ST-RFR-PI,0,ST-RFR-PI
2062,PLR-LIBRAS,0.6751322751322753,2.160439192610659,14.97222222222222,ST-RFR-PI,0,ST-RFR-PI
2063,PLR-LIBRAS,0.6431216931216932,2.1413796039028674,14.97222222222222,ST-RFR-PI,0,ST-RFR-PI
2064,PLR-LIBRAS,0.6637566137566139,2.1690989587881244,14.88888888888889,ST-RFR-PI,0,ST-RFR-PI
2065,PLR-LIBRAS,0.6417989417989419,2.142142936632475,15.0,ST-RFR-PI,0,ST-RFR-PI
2066,PLR-LIBRAS,0.6925925925925928,2.1604665000759593,14.97222222222222,ST-RFR-PI,0,ST-RFR-PI
2067,PLR-LIBRAS,0.6595238095238096,2.224662909976145,14.916666666666666,ST-RFR-PI,0,ST-RFR-PI
2068,PLR-LIBRAS,0.6814814814814816,2.1814391245140716,15.0,ST-RFR-PI,0,ST-RFR-PI
2069,PLR-LIBRAS,0.6613756613756615,2.1489501299548053,14.97222222222222,ST-RFR-PI,0,ST-RFR-PI
2070,PLR-LIBRAS,0.6439153439153441,2.1490528455761275,14.97222222222222,ST-RFR-PI,0,ST-RFR-PI
2071,PLR-LIBRAS,0.6600529100529102,2.197521724584685,14.916666666666666,ST-RFR-PI,0,ST-RFR-PI
2072,PLR-LIBRAS,0.6579365079365079,2.167439490954868,14.916666666666666,ST-RFR-PI,0,ST-RFR-PI
2073,PLR-LIBRAS,0.6312169312169313,2.119447082398304,14.97222222222222,ST-RFR-PI,0,ST-RFR-PI
2074,PLR-LIBRAS,0.6830687830687832,2.1435981045770647,14.944444444444445,ST-RFR-PI,0,ST-RFR-PI
2075,PLR-LIBRAS,0.6812169312169314,2.1728298944025086,14.88888888888889,ST-RFR-PI,0,ST-RFR-PI
2076,PLR-LIBRAS,0.7034391534391535,2.134322432748856,14.916666666666666,ST-RFR-PI,0,ST-RFR-PI
2077,PLR-LIBRAS,0.6505291005291007,2.1237276956047477,14.97222222222222,ST-RFR-PI,0,ST-RFR-PI
2078,PLR-LIBRAS,0.6772486772486773,2.1697222278639066,14.97222222222222,ST-RFR-PI,0,ST-RFR-PI
2079,PLR-LIBRAS,0.685978835978836,2.138294089930002,14.88888888888889,ST-RFR-PI,0,ST-RFR-PI
2080,PLR-LIBRAS,0.6645502645502647,2.1638939828504395,14.916666666666666,ST-RFR-PI,0,ST-RFR-PI
2081,PLR-LIBRAS,0.6566137566137568,2.160599852143104,14.944444444444445,ST-RFR-PI,0,ST-RFR-PI
2082,PLR-LIBRAS,0.6359788359788361,2.146422315606998,14.944444444444445,ST-RFR-PI,0,ST-RFR-PI
2083,PLR-LIBRAS,0.674867724867725,2.397358306132133,14.97222222222222,ST-RFR-PI,0,ST-RFR-PI
2084,PLR-LIBRAS,0.6910052910052911,2.120702004310516,15.0,ST-RFR-PI,0,ST-RFR-PI
2085,PLR-LIBRAS,0.6455026455026456,2.171041132040997,14.97222222222222,ST-RFR-PI,0,ST-RFR-PI
2086,PLR-LIBRAS,0.671957671957672,2.0989971693873226,14.916666666666666,ST-RFR-PI,0,ST-RFR-PI
2087,PLR-LIBRAS,0.6656084656084658,2.141624025831729,14.97222222222222,ST-RFR-PI,0,ST-RFR-PI
2088,PLR-LIBRAS,0.6695767195767197,2.976871480093269,15.0,ST-RFR-PI,0,ST-RFR-PI
2089,PLR-LIBRAS,0.6537037037037039,2.1568942593322906,14.944444444444445,ST-RFR-PI,0,ST-RFR-PI
2090,PLR-LIBRAS,0.6629629629629631,2.1410907797191068,15.0,ST-RFR-PI,0,ST-RFR-PI
2091,PLR-LIBRAS,0.6417989417989418,2.225492104472606,14.916666666666666,ST-RFR-PI,0,ST-RFR-PI
2092,PLR-LIBRAS,0.6830687830687833,5.22248303157165,14.97222222222222,ST-RFR-PI,0,ST-RFR-PI
2093,PLR-LIBRAS,0.6539682539682541,2.155172218388259,14.97222222222222,ST-RFR-PI,0,ST-RFR-PI
2094,PLR-LIBRAS,0.6626984126984128,2.149157386053347,14.97222222222222,ST-RFR-PI,0,ST-RFR-PI
2095,PLR-LIBRAS,0.6730158730158732,2.163420196372156,14.916666666666666,ST-RFR-PI,0,ST-RFR-PI
2096,PLR-LIBRAS,0.6616402116402118,2.151970176839983,14.97222222222222,ST-RFR-PI,0,ST-RFR-PI
2097,PLR-LIBRAS,0.6947089947089948,2.1170148705152756,15.0,ST-RFR-PI,0,ST-RFR-PI
2098,PLR-LIBRAS,0.6417989417989419,2.16128801365139,14.944444444444445,ST-RFR-PI,0,ST-RFR-PI
2099,PLR-LIBRAS,0.6804232804232806,2.140746801699021,15.0,ST-RFR-PI,0,ST-RFR-PI
2100,PLR-PENDIGITS,0.4532323232323232,3.271447081655765,9.261818181818182,ST-RFR-PI,0,ST-RFR-PI
2101,PLR-PENDIGITS,0.4528080808080808,3.21483614060349,9.282727272727271,ST-RFR-PI,0,ST-RFR-PI
2102,PLR-PENDIGITS,0.437994136083308,3.2071670658178695,9.336669699727024,ST-RFR-PI,0,ST-RFR-PI
2103,PLR-PENDIGITS,0.4606814275604084,3.2133464459815926,9.334849863512284,ST-RFR-PI,0,ST-RFR-PI
2104,PLR-PENDIGITS,0.4502476999292286,3.213452066246732,9.359417652411285,ST-RFR-PI,0,ST-RFR-PI
2105,PLR-PENDIGITS,0.4554443433424325,3.233786823530321,9.338489535941765,ST-RFR-PI,0,ST-RFR-PI
2106,PLR-PENDIGITS,0.4516631280962491,3.2222552504455138,9.343949044585989,ST-RFR-PI,0,ST-RFR-PI
2107,PLR-PENDIGITS,0.446001415428167,3.236704804272082,9.24294813466788,ST-RFR-PI,0,ST-RFR-PI
2108,PLR-PENDIGITS,0.4415933677080174,3.3119358627590616,9.300272975432213,ST-RFR-PI,0,ST-RFR-PI
2109,PLR-PENDIGITS,0.4413507228793852,3.2467620105228168,9.363057324840764,ST-RFR-PI,0,ST-RFR-PI
2110,PLR-PENDIGITS,0.4447878787878788,3.2047650514409045,9.344545454545454,ST-RFR-PI,0,ST-RFR-PI
2111,PLR-PENDIGITS,0.4525252525252525,3.2126440498556765,9.36181818181818,ST-RFR-PI,0,ST-RFR-PI
2112,PLR-PENDIGITS,0.4529976746537256,3.185350129413826,9.29572338489536,ST-RFR-PI,0,ST-RFR-PI
2113,PLR-PENDIGITS,0.4455970073804469,3.3716858971443617,9.303912647861692,ST-RFR-PI,0,ST-RFR-PI
2114,PLR-PENDIGITS,0.4522697401678293,3.3843142761721703,9.35395814376706,ST-RFR-PI,0,ST-RFR-PI
2115,PLR-PENDIGITS,0.4364169446971995,3.8145832206158,9.29663330300273,ST-RFR-PI,0,ST-RFR-PI
2116,PLR-PENDIGITS,0.4531998786775857,3.283162915233478,9.291173794358508,ST-RFR-PI,0,ST-RFR-PI
2117,PLR-PENDIGITS,0.4493580022242442,3.2603084331085923,9.372156505914468,ST-RFR-PI,0,ST-RFR-PI
2118,PLR-PENDIGITS,0.4497421898695783,3.209773658830681,9.336669699727024,ST-RFR-PI,0,ST-RFR-PI
2119,PLR-PENDIGITS,0.4537053887372359,5.001266333230098,9.329390354868062,ST-RFR-PI,0,ST-RFR-PI
2120,PLR-PENDIGITS,0.4466262626262626,5.075425662445346,9.293636363636365,ST-RFR-PI,0,ST-RFR-PI
2121,PLR-PENDIGITS,0.4523838383838384,4.3394347614654505,9.26,ST-RFR-PI,0,ST-RFR-PI
2122,PLR-PENDIGITS,0.44315033869174,3.2417729761764145,9.332120109190171,ST-RFR-PI,0,ST-RFR-PI
2123,PLR-PENDIGITS,0.4629258922252552,3.2336141844626467,9.29390354868062,ST-RFR-PI,0,ST-RFR-PI
2124,PLR-PENDIGITS,0.4442220200181984,3.255798764056537,9.32575068243858,ST-RFR-PI,0,ST-RFR-PI
2125,PLR-PENDIGITS,0.4487513901526641,5.443034654394284,9.343949044585989,ST-RFR-PI,0,ST-RFR-PI
2126,PLR-PENDIGITS,0.4504094631483166,4.084273035551994,9.35031847133758,ST-RFR-PI,0,ST-RFR-PI
2127,PLR-PENDIGITS,0.4499039530886665,3.2435454945226687,9.304822565969063,ST-RFR-PI,0,ST-RFR-PI
2128,PLR-PENDIGITS,0.4420179961581235,3.7398874528594592,9.35395814376706,ST-RFR-PI,0,ST-RFR-PI
2129,PLR-PENDIGITS,0.4579112324335254,3.2225442994605955,9.281164695177434,ST-RFR-PI,0,ST-RFR-PI
2130,PLR-PENDIGITS,0.4581212121212121,3.196802796388796,9.25090909090909,ST-RFR-PI,0,ST-RFR-PI
2131,PLR-PENDIGITS,0.4461414141414141,5.081263081960008,9.311818181818182,ST-RFR-PI,0,ST-RFR-PI
2132,PLR-PENDIGITS,0.4443635628349004,3.2219202705969816,9.392174704276616,ST-RFR-PI,0,ST-RFR-PI
2133,PLR-PENDIGITS,0.4508340915984228,3.2302454346328666,9.292083712465878,ST-RFR-PI,0,ST-RFR-PI
2134,PLR-PENDIGITS,0.4486300677383479,4.556472028891341,9.306642402183805,ST-RFR-PI,0,ST-RFR-PI
2135,PLR-PENDIGITS,0.4463047214639571,3.832737604642814,9.292993630573248,ST-RFR-PI,0,ST-RFR-PI
2136,PLR-PENDIGITS,0.4502881407340006,3.4344877977671167,9.323020928116469,ST-RFR-PI,0,ST-RFR-PI
2137,PLR-PENDIGITS,0.443392983520372,3.2686988063948608,9.323020928116469,ST-RFR-PI,0,ST-RFR-PI
2138,PLR-PENDIGITS,0.4543726620159741,3.3689792019244305,9.266606005459508,ST-RFR-PI,0,ST-RFR-PI
2139,PLR-PENDIGITS,0.451602466889091,3.4104174625745807,9.35395814376706,ST-RFR-PI,0,ST-RFR-PI
2140,PLR-PENDIGITS,0.4456767676767676,3.371807672607163,9.260909090909092,ST-RFR-PI,0,ST-RFR-PI
2141,PLR-PENDIGITS,0.4447070707070706,5.470012589113166,9.265454545454546,ST-RFR-PI,0,ST-RFR-PI
2142,PLR-PENDIGITS,0.4424021838034577,3.23871087579453,9.32757051865332,ST-RFR-PI,0,ST-RFR-PI
2143,PLR-PENDIGITS,0.440602567991103,3.752746080152061,9.276615104640582,ST-RFR-PI,0,ST-RFR-PI
2144,PLR-PENDIGITS,0.4538469315539379,3.1984524706513215,9.363057324840764,ST-RFR-PI,0,ST-RFR-PI
2145,PLR-PENDIGITS,0.4561318370235567,5.423095593012173,9.32757051865332,ST-RFR-PI,0,ST-RFR-PI
2146,PLR-PENDIGITS,0.4581538772621575,5.494482801961582,9.395814376706095,ST-RFR-PI,0,ST-RFR-PI
